,regulator,gene_id,effect
6323,rpoD,STMMW_25571,+
6324,rpoD,STMMW_25581,+
6325,rpoD,STMMW_25591,+
6326,rpoD,STMMW_25601,+
6327,rpoD,STMMW_25611,+
6328,rpoD,STMMW_25701,+
6329,rpoD,STMMW_25721,+
6330,rpoD,STMMW_25781,+
6331,rpoD,STMMW_25811,+
6332,rpoD,STMMW_25821,+
6333,rpoD,STMMW_25831,+
6334,rpoD,STMMW_25931,+
6335,rpoD,STMMW_25941,+
6336,rpoD,STMMW_25951,+
6337,rpoD,STMMW_25961,+
6338,rpoD,STMMW_25971,+
6339,rpoD,STMMW_26571,+
6340,rpoD,STMMW_26581,+
6341,rpoD,STMMW_26591,+
6342,rpoD,STMMW_26601,+
6343,rpoD,STMMW_26611,+
6344,rpoD,STMMW_26661,+
6345,rpoD,STMMW_26691,+
6346,rpoD,STMMW_26711,+
6347,rpoD,STMMW_26761,+
6349,rpoD,STMMW_26811,+
6350,rpoD,STMMW_26831,+
6351,rpoD,STMMW_26841,+
6352,rpoD,STMMW_26851,+
6353,rpoD,STMMW_26861,+
6355,rpoD,STMMW_26871,+
6356,rpoD,STMMW_26881,+
6357,rpoD,STMMW_26891,+
6358,rpoD,STMMW_26901,+
6359,rpoD,STMMW_26981,+
6362,rpoD,STMMW_27581,+
6363,rpoD,STMMW_27591,+
6364,rpoD,STMMW_27601,+
6365,rpoD,STMMW_27661,+
6366,rpoD,STMMW_27671,+
6367,rpoD,STMMW_27721,+
6368,rpoD,STMMW_27731,+
6369,rpoD,STMMW_27741,+
6370,rpoD,STMMW_27751,+
6371,rpoD,STMMW_27761,+
6372,rpoD,STMMW_27771,+
6373,rpoD,STMMW_27781,+
6374,rpoD,STMMW_27801,+
6375,rpoD,STMMW_27811,+
6376,rpoD,STMMW_27821,+
6377,rpoD,STMMW_27881,+
6378,rpoD,STMMW_27901,+
6379,rpoD,STMMW_27911,+
6380,rpoD,STMMW_27941,+
6381,rpoD,STMMW_27951,+
6382,rpoD,STMMW_27961,+
6383,rpoD,STMMW_27971,+
6384,rpoD,STMMW_27981,+
6385,rpoD,STMMW_27991,+
6386,rpoD,STMMW_28001,+
6387,rpoD,STMMW_28041,+
6390,rpoD,STMMW_28871,+
6391,rpoD,STMMW_28881,+
6392,rpoD,STMMW_28891,+
6393,rpoD,STMMW_28901,+
6394,rpoD,STMMW_28961,+
6395,rpoD,STMMW_28971,+
6396,rpoD,STMMW_28981,+
6397,rpoD,STMMW_29001,+
6398,rpoD,STMMW_29011,+
6399,rpoD,STMMW_29021,+
6401,rpoD,STMMW_29041,+
6404,rpoD,STMMW_29091,+
6405,rpoD,STMMW_29101,+
6406,rpoD,STMMW_29111,+
6407,rpoD,STMMW_29151,+
6410,rpoD,STMMW_29191,+
6411,rpoD,STMMW_29361,+
6412,rpoD,STMMW_29371,+
6413,rpoD,STMMW_37811,+
6414,rpoD,STMMW_29391,+
6415,rpoD,STMMW_29401,+
6416,rpoD,STMMW_29411,+
6417,rpoD,STMMW_29421,+
6418,rpoD,STMMW_29451,+
6419,rpoD,STMMW_29531,+
6420,rpoD,STMMW_29541,+
6421,rpoD,STMMW_29551,+
6422,rpoD,STMMW_29561,+
6423,rpoD,STMMW_29571,+
6424,rpoD,STMMW_29621,+
6425,rpoD,STMMW_29631,+
6426,rpoD,STMMW_29731,+
6427,rpoD,STMMW_29751,+
6428,rpoD,STMMW_29761,+
6429,rpoD,STMMW_29771,+
6430,rpoD,STMMW_29781,+
6433,rpoD,STMMW_30021,+
6434,rpoD,STMMW_30031,+
6435,rpoD,STMMW_30041,+
6436,rpoD,STMMW_30051,+
6437,rpoD,STMMW_30131,+
6438,rpoD,STMMW_30141,+
6439,rpoD,STMMW_30151,+
6440,rpoD,STMMW_30161,+
6441,rpoD,STMMW_30171,+
6442,rpoD,STMMW_30181,+
6443,rpoD,STMMW_30191,+
6444,rpoD,STMMW_30211,+
6445,rpoD,STMMW_30221,+
6446,rpoD,STMMW_30271,+
6447,rpoD,STMMW_30291,+
6448,rpoD,STMMW_30301,+
6449,rpoD,STMMW_30311,+
6450,rpoD,STMMW_30381,+
6451,rpoD,STMMW_30391,+
6452,rpoD,STMMW_30471,+
6453,rpoD,STMMW_30511,+
6454,rpoD,STMMW_30521,+
6455,rpoD,STMMW_30671,+
6456,rpoD,STMMW_30741,+
6463,rpoD,STMMW_31031,+
6464,rpoD,STMMW_31041,+
6465,rpoD,STMMW_31051,+
6466,rpoD,STMMW_31061,+
6467,rpoD,STMMW_31071,+
6468,rpoD,STMMW_31081,+
6469,rpoD,STMMW_31091,+
6470,rpoD,STMMW_31101,+
6471,rpoD,STMMW_31181,+
6472,rpoD,STMMW_31191,+
6473,rpoD,STMMW_31211,+
6474,rpoD,STMMW_31241,+
6475,rpoD,STMMW_31251,+
6478,rpoD,STMMW_31371,+
6479,rpoD,STMMW_31381,+
6481,rpoD,STMMW_33521,+
6483,rpoD,STMMW_31701,+
6484,rpoD,STMMW_31711,+
6485,rpoD,STMMW_31721,+
6486,rpoD,STMMW_32151,+
6489,rpoD,STMMW_39941,+
6490,rpoD,STMMW_39951,+
6492,rpoD,STMMW_30971,+
6494,rpoD,STMMW_32271,+
6495,rpoD,STMMW_32281,+
6496,rpoD,STMMW_32471,+
6497,rpoD,STMMW_32481,+
6498,rpoD,STMMW_32491,+
6511,rpoD,STMMW_06391,+
6513,rpoD,STMMW_32791,+
6514,rpoD,STMMW_32801,+
6515,rpoD,STMMW_32821,+
6516,rpoD,STMMW_32831,+
6517,rpoD,STMMW_32841,+
6518,rpoD,STMMW_32851,+
6519,rpoD,STMMW_32861,+
6520,rpoD,STMMW_32871,+
6521,rpoD,STMMW_32881,+
6522,rpoD,STMMW_32891,+
6523,rpoD,STMMW_32911,+
6524,rpoD,STMMW_32951,+
6525,rpoD,STMMW_32961,+
6526,rpoD,STMMW_32981,+
6527,rpoD,STMMW_33001,+
6529,rpoD,STMMW_33021,+
6530,rpoD,STMMW_33031,+
6531,rpoD,STMMW_33131,+
6532,rpoD,STMMW_33141,+
6533,rpoD,STMMW_33151,+
6534,rpoD,STMMW_33161,+
6535,rpoD,STMMW_33171,+
6536,rpoD,STMMW_33181,+
6537,rpoD,STMMW_33191,+
6538,rpoD,STMMW_33201,+
6539,rpoD,STMMW_33211,+
6540,rpoD,STMMW_33221,+
6541,rpoD,STMMW_33231,+
6545,rpoD,STMMW_33341,+
6546,rpoD,STMMW_33351,+
6547,rpoD,STMMW_33361,+
6548,rpoD,STMMW_33371,+
6549,rpoD,STMMW_33381,+
6551,rpoD,STMMW_33431,+
6552,rpoD,STMMW_33441,+
6553,rpoD,STMMW_33471,+
6554,rpoD,STMMW_33481,+
6555,rpoD,STMMW_33571,+
6556,rpoD,STMMW_33581,+
6557,rpoD,STMMW_33701,+
6558,rpoD,STMMW_33711,+
6559,rpoD,STMMW_33721,+
6560,rpoD,STMMW_33771,+
6561,rpoD,STMMW_33781,+
6562,rpoD,STMMW_33791,+
6563,rpoD,STMMW_33801,+
6564,rpoD,STMMW_33811,+
6565,rpoD,STMMW_33821,+
6566,rpoD,STMMW_33831,+
6567,rpoD,STMMW_33891,+
6568,rpoD,STMMW_33901,+
6569,rpoD,STMMW_33991,+
6570,rpoD,STMMW_34001,+
6571,rpoD,STMMW_34071,+
6572,rpoD,STMMW_34081,+
6573,rpoD,STMMW_34091,+
6574,rpoD,STMMW_34101,+
6575,rpoD,STMMW_34111,+
6576,rpoD,STMMW_34241,+
6578,rpoD,STMMW_34251,+
6579,rpoD,STMMW_34261,+
6580,rpoD,STMMW_34271,+
6581,rpoD,STMMW_34281,+
6582,rpoD,STMMW_34291,+
6583,rpoD,STMMW_34301,+
6584,rpoD,STMMW_34311,+
6585,rpoD,STMMW_34321,+
6586,rpoD,STMMW_34331,+
6602,rpoD,STMMW_40991,+
6603,rpoD,STMMW_34561,+
6604,rpoD,STMMW_34571,+
6605,rpoD,STMMW_34591,+
6606,rpoD,STMMW_34601,+
6607,rpoD,STMMW_34631,+
6608,rpoD,STMMW_34651,+
6609,rpoD,STMMW_34661,+
6610,rpoD,STMMW_34671,+
6611,rpoD,STMMW_34681,+
6612,rpoD,STMMW_34711,+
6613,rpoD,STMMW_34721,+
6614,rpoD,STMMW_34731,+
6615,rpoD,STMMW_34741,+
6616,rpoD,STMMW_34751,+
6617,rpoD,STMMW_34761,+
6618,rpoD,STMMW_34771,+
6619,rpoD,STMMW_34901,+
6620,rpoD,STMMW_34911,+
6621,rpoD,STMMW_34921,+
6622,rpoD,STMMW_34951,+
6623,rpoD,STMMW_34961,+
6624,rpoD,STMMW_34971,+
6625,rpoD,STMMW_35001,+
6626,rpoD,STMMW_35011,+
6627,rpoD,STMMW_35021,+
6628,rpoD,STMMW_35031,+
6629,rpoD,STMMW_35041,+
6630,rpoD,STMMW_35051,+
6631,rpoD,STMMW_35151,+
6632,rpoD,STMMW_35231,+
6633,rpoD,STMMW_35241,+
6634,rpoD,STMMW_35251,+
6635,rpoD,STMMW_35261,+
6636,rpoD,STMMW_35271,+
6637,rpoD,STMMW_35311,+
6638,rpoD,STMMW_35321,+
6639,rpoD,STMMW_35351,+
6640,rpoD,STMMW_35421,+
6641,rpoD,STMMW_35431,+
6642,rpoD,STMMW_35441,+
6643,rpoD,STMMW_35451,+
6644,rpoD,STMMW_35461,+
6645,rpoD,STMMW_35491,+
6646,rpoD,STMMW_35501,+
6647,rpoD,STMMW_35511,+
6648,rpoD,STMMW_35521,+
6649,rpoD,STMMW_35531,+
6650,rpoD,STMMW_35561,+
6651,rpoD,STMMW_35571,+
6652,rpoD,STMMW_35651,+
6653,rpoD,STMMW_35801,+
6654,rpoD,STMMW_35861,+
6661,rpoD,STMMW_15571,+
6669,rpoD,STMMW_38041,+
6670,rpoD,STMMW_36031,+
6671,rpoD,STMMW_36061,+
6672,rpoD,STMMW_36071,+
6673,rpoD,STMMW_36101,+
6674,rpoD,STMMW_36111,+
6675,rpoD,STMMW_36121,+
6677,rpoD,STMMW_36171,+
6678,rpoD,STMMW_36181,+
6679,rpoD,STMMW_36191,+
6680,rpoD,STMMW_36201,+
6681,rpoD,STMMW_36211,+
6682,rpoD,STMMW_36251,+
6683,rpoD,STMMW_25901,+
6684,rpoD,STMMW_36391,+
6685,rpoD,STMMW_36441,+
6686,rpoD,STMMW_36451,+
6687,rpoD,STMMW_36521,+
6688,rpoD,STMMW_36551,+
6689,rpoD,STMMW_36561,+
6690,rpoD,STMMW_36571,+
6691,rpoD,STMMW_36591,+
6692,rpoD,STMMW_36601,+
6693,rpoD,STMMW_36611,+
6694,rpoD,STMMW_36621,+
6695,rpoD,STMMW_36631,+
6696,rpoD,STMMW_36641,+
6697,rpoD,STMMW_36651,+
6698,rpoD,STMMW_36731,+
6699,rpoD,STMMW_36741,+
6700,rpoD,STMMW_36751,+
6701,rpoD,STMMW_36801,+
6702,rpoD,STMMW_36811,+
6703,rpoD,STMMW_36821,+
6704,rpoD,STMMW_36881,+
6705,rpoD,STMMW_36891,+
6706,rpoD,STMMW_36901,+
6707,rpoD,STMMW_36911,+
6708,rpoD,STMMW_36951,+
6709,rpoD,STMMW_36971,+
6710,rpoD,STMMW_36981,+
6711,rpoD,STMMW_36991,+
6712,rpoD,STMMW_37001,+
6713,rpoD,STMMW_37011,+
6716,rpoD,STMMW_37041,+
6717,rpoD,STMMW_37051,+
6718,rpoD,STMMW_37061,+
6719,rpoD,STMMW_37071,+
6720,rpoD,STMMW_37081,+
6722,rpoD,STMMW_37101,+
6723,rpoD,STMMW_37111,+
6724,rpoD,STMMW_37121,+
6725,rpoD,STMMW_37131,+
6726,rpoD,STMMW_37141,+
6727,rpoD,STMMW_37201,+
6728,rpoD,STMMW_37211,+
6729,rpoD,STMMW_37291,+
6730,rpoD,STMMW_37301,+
6731,rpoD,STMMW_37311,+
6732,rpoD,STMMW_37321,+
6733,rpoD,STMMW_37331,+
6735,rpoD,STMMW_37761,+
6736,rpoD,STMMW_37841,+
6737,rpoD,STMMW_37851,+
6738,rpoD,STMMW_37852,+
6739,rpoD,STMMW_38201,+
6740,rpoD,STMMW_38211,+
6741,rpoD,STMMW_38221,+
6742,rpoD,STMMW_38231,+
6746,rpoD,STMMW_38381,+
6747,rpoD,STMMW_38391,+
6748,rpoD,STMMW_38401,+
6749,rpoD,STMMW_38411,+
6750,rpoD,STMMW_38421,+
6751,rpoD,STMMW_38461,+
6752,rpoD,STMMW_38471,+
6753,rpoD,STMMW_38491,+
6754,rpoD,STMMW_38501,+
6755,rpoD,STMMW_38511,+
6756,rpoD,STMMW_38521,+
6757,rpoD,STMMW_38531,+
6758,rpoD,STMMW_38541,+
6760,rpoD,STMMW_38551,+
6761,rpoD,STMMW_38561,+
6762,rpoD,STMMW_38571,+
6763,rpoD,STMMW_38581,+
6764,rpoD,STMMW_38591,+
6765,rpoD,STMMW_38601,+
6766,rpoD,STMMW_38611,+
6767,rpoD,STMMW_38651,+
6768,rpoD,STMMW_38661,+
6769,rpoD,STMMW_38671,+
6770,rpoD,STMMW_38681,+
6771,rpoD,STMMW_38691,+
6772,rpoD,STMMW_38701,+
6774,rpoD,STMMW_38771,+
6775,rpoD,STMMW_38781,+
6776,rpoD,STMMW_38791,+
6777,rpoD,STMMW_38801,+
6778,rpoD,STMMW_38831,+
6779,rpoD,STMMW_38841,+
6780,rpoD,STMMW_38881,+
6781,rpoD,STMMW_38911,+
6782,rpoD,STMMW_38931,+
6783,rpoD,STMMW_38941,+
6784,rpoD,STMMW_38951,+
6785,rpoD,STMMW_38961,+
6786,rpoD,STMMW_38971,+
6788,rpoD,STMMW_38991,+
6789,rpoD,STMMW_39001,+
6790,rpoD,STMMW_39011,+
6791,rpoD,STMMW_39031,+
6792,rpoD,STMMW_39041,+
6793,rpoD,STMMW_39101,+
6794,rpoD,STMMW_39181,+
6795,rpoD,STMMW_39191,+
6796,rpoD,STMMW_39201,+
6797,rpoD,STMMW_39211,+
6798,rpoD,STMMW_39221,+
6799,rpoD,STMMW_39231,+
6800,rpoD,STMMW_39281,+
6801,rpoD,STMMW_39291,+
6802,rpoD,STMMW_39381,+
6803,rpoD,STMMW_39391,+
6804,rpoD,STMMW_39441,+
6805,rpoD,STMMW_39451,+
6806,rpoD,STMMW_39461,+
6807,rpoD,STMMW_39521,+
6808,rpoD,STMMW_39531,+
6809,rpoD,STMMW_39611,+
6810,rpoD,STMMW_39621,+
6811,rpoD,STMMW_39671,+
6812,rpoD,STMMW_39681,+
6813,rpoD,STMMW_39691,+
6814,rpoD,STMMW_39701,+
6815,rpoD,STMMW_39711,+
6816,rpoD,STMMW_40101,+
6817,rpoD,STMMW_40111,+
6818,rpoD,STMMW_40121,+
6819,rpoD,STMMW_40131,+
6820,rpoD,STMMW_40141,+
6821,rpoD,STMMW_40151,+
6822,rpoD,STMMW_40201,+
6823,rpoD,STMMW_40231,+
6824,rpoD,STMMW_40241,+
6825,rpoD,STMMW_40271,+
6826,rpoD,STMMW_40461,+
6827,rpoD,STMMW_40491,+
6828,rpoD,STMMW_40501,+
6829,rpoD,STMMW_40511,+
6830,rpoD,STMMW_40521,+
6831,rpoD,STMMW_40541,+
6832,rpoD,STMMW_40551,+
6833,rpoD,STMMW_40591,+
6834,rpoD,STMMW_40641,+
6835,rpoD,STMMW_40651,+
6836,rpoD,STMMW_40661,+
6837,rpoD,STMMW_40711,+
6838,rpoD,STMMW_40721,+
6839,rpoD,STMMW_40851,+
6840,rpoD,STMMW_40861,+
6841,rpoD,STMMW_40871,+
6842,rpoD,STMMW_40881,+
6843,rpoD,STMMW_40891,+
6847,rpoD,STMMW_41181,+
6848,rpoD,STMMW_41281,+
6849,rpoD,STMMW_41291,+
6850,rpoD,STMMW_41311,+
6851,rpoD,STMMW_41321,+
6852,rpoD,STMMW_41331,+
6853,rpoD,STMMW_41341,+
6854,rpoD,STMMW_41371,+
6855,rpoD,STMMW_41691,+
6856,rpoD,STMMW_41701,+
6857,rpoD,STMMW_41711,+
6858,rpoD,STMMW_41721,+
6859,rpoD,STMMW_41731,+
6860,rpoD,STMMW_41741,+
6861,rpoD,STMMW_41751,+
6862,rpoD,STMMW_41761,+
6863,rpoD,STMMW_41771,+
6864,rpoD,STMMW_41781,+
6865,rpoD,STMMW_41791,+
6866,rpoD,STMMW_41811,+
6867,rpoD,STMMW_41821,+
6868,rpoD,STMMW_41831,+
6869,rpoD,STMMW_41841,+
6870,rpoD,STMMW_41871,+
6871,rpoD,STMMW_41881,+
6872,rpoD,STMMW_41981,+
6873,rpoD,STMMW_42041,+
6874,rpoD,STMMW_42061,+
6877,rpoD,STMMW_42241,+
6878,rpoD,STMMW_42251,+
6879,rpoD,STMMW_42261,+
6880,rpoD,STMMW_42281,+
6881,rpoD,STMMW_42291,+
6882,rpoD,STMMW_42301,+
6883,rpoD,STMMW_42311,+
6886,rpoD,STMMW_42331,+
6894,rpoD,STMMW_42381,+
6908,rpoD,STMMW_42411,+
6910,rpoD,STMMW_42481,+
6911,rpoD,STMMW_42491,+
6912,rpoD,STMMW_42501,+
6913,rpoD,STMMW_42511,+
6914,rpoD,STMMW_42521,+
6915,rpoD,STMMW_42541,+
6916,rpoD,STMMW_42551,+
6918,rpoD,STMMW_25761,+
6919,rpoD,STMMW_25751,+
6920,rpoD,STMMW_25741,+
6921,rpoD,STMMW_42731,+
6922,rpoD,STMMW_42741,+
6923,rpoD,STMMW_42751,+
6924,rpoD,STMMW_42781,+
6925,rpoD,STMMW_42791,+
6926,rpoD,STMMW_42831,+
6928,rpoD,STMMW_42881,+
6929,rpoD,STMMW_42891,+
6930,rpoD,STMMW_42901,+
6931,rpoD,STMMW_42911,+
6932,rpoD,STMMW_43011,+
6933,rpoD,STMMW_43021,+
6934,rpoD,STMMW_43031,+
6935,rpoD,STMMW_43041,+
6936,rpoD,STMMW_43051,+
6937,rpoD,STMMW_43061,+
6938,rpoD,STMMW_43071,+
6939,rpoD,STMMW_43081,+
6940,rpoD,STMMW_43091,+
6941,rpoD,STMMW_43101,+
6943,rpoD,STMMW_43271,+
6944,rpoD,STMMW_43281,+
6945,rpoD,STMMW_43291,+
6946,rpoD,STMMW_43301,+
6947,rpoD,STMMW_43311,+
6948,rpoD,STMMW_43321,+
6949,rpoD,STMMW_43351,+
6950,rpoD,STMMW_43361,+
6951,rpoD,STMMW_43371,+
6952,rpoD,STMMW_43381,+
6953,rpoD,STMMW_43471,+
6956,rpoD,STMMW_43601,+
6957,rpoD,STMMW_43951,+
6958,rpoD,STMMW_43961,+
6959,rpoD,STMMW_43981,+
6961,rpoD,STMMW_44001,+
6962,rpoD,STMMW_44011,+
6963,rpoD,STMMW_16701,+
6964,rpoD,STMMW_44151,+
6965,rpoD,STMMW_44161,+
6966,rpoD,STMMW_44211,+
6967,rpoD,STMMW_44231,+
6968,rpoD,STMMW_44271,+
6969,rpoD,STMMW_44311,+
6972,rpoD,STMMW_07731,+
6982,rpoD,STMMW_30951,+
6983,rpoD,STMMW_30961,+
6984,rpoD,STMMW_44531,+
6986,rpoD,STMMW_44691,+
6987,rpoD,STMMW_44791,+
6988,rpoD,STMMW_44931,+
6989,rpoD,STMMW_44941,+
6990,rpoD,STMMW_44961,+
6991,rpoD,STMMW_45041,+
6992,rpoD,STMMW_45091,+
6993,rpoD,STMMW_45101,+
6994,rpoD,STMMW_45111,+
6995,rpoD,STMMW_45121,+
6996,rpoD,STMMW_45261,+
6997,rpoD,STMMW_45301,+
6998,rpoD,STMMW_45311,+
6999,rpoD,STMMW_45321,+
7000,rpoD,STMMW_45331,+
7001,rpoD,STMMW_45411,+
7005,rpoD,STMMW_35301,+
7006,rpoD,STMMW_39021,+
7007,rpoD,STMMW_39471,+
7008,rpoD,STMMW_40251,+
7013,rpoD,STMMW_05401,+
7014,rpoD,STMMW_06521,+
7022,rpoD,STMMW_39171,+
7023,rpoD,STMMW_44981,+
7035,rpoE,STMMW_00931,+
7036,rpoE,STMMW_00941,+
7037,rpoE,STMMW_00951,+
7038,rpoE,STMMW_00961,+
7039,rpoE,STMMW_00971,+
7040,rpoE,STMMW_00981,+
7041,rpoE,STMMW_02151,+
7042,rpoE,STMMW_02291,+
7043,rpoE,STMMW_02301,+
7044,rpoE,STMMW_02311,+
7045,rpoE,STMMW_02321,+
7046,rpoE,STMMW_02331,+
7047,rpoE,STMMW_02341,+
7048,rpoE,STMMW_02351,+
7049,rpoE,STMMW_02361,+
7050,rpoE,STMMW_02371,+
7052,rpoE,STMMW_06311,+
7053,rpoE,STMMW_06301,+
7054,rpoE,STMMW_06291,+
7055,rpoE,STMMW_04461,+
7056,rpoE,STMMW_04471,+
7057,rpoE,STMMW_05201,+
7058,rpoE,STMMW_05211,+
7059,rpoE,STMMW_05251,+
7060,rpoE,STMMW_05551,+
7061,rpoE,STMMW_05561,+
7063,rpoE,STMMW_10391,+
7064,rpoE,STMMW_20081,+
7065,rpoE,STMMW_06741,+
7067,rpoE,STMMW_09491,+
7068,rpoE,STMMW_09501,+
7069,rpoE,STMMW_11311,+
7070,rpoE,STMMW_11581,+
7071,rpoE,STMMW_11591,+
7072,rpoE,STMMW_12231,+
7073,rpoE,STMMW_12401,+
7074,rpoE,STMMW_15751,+
7075,rpoE,STMMW_15741,+
7076,rpoE,STMMW_14461,+
7077,rpoE,STMMW_14451,+
7078,rpoE,STMMW_14441,+
7080,rpoE,STMMW_13511,+
7081,rpoE,STMMW_18111,+
7082,rpoE,STMMW_03971,+
7083,rpoE,STMMW_19141,+
7084,rpoE,STMMW_21481,+
7085,rpoE,STMMW_21491,+
7086,rpoE,STMMW_21501,+
7087,rpoE,STMMW_24091,+
7088,rpoE,STMMW_24241,+
7089,rpoE,STMMW_24571,+
7091,rpoE,STMMW_24651,+
7092,rpoE,STMMW_24661,+
7093,rpoE,STMMW_25061,+
7094,rpoE,STMMW_25111,+
7095,rpoE,STMMW_25121,+
7096,rpoE,STMMW_25361,+
7097,rpoE,STMMW_25371,+
7098,rpoE,STMMW_26571,+
7099,rpoE,STMMW_26581,+
7100,rpoE,STMMW_26591,+
7101,rpoE,STMMW_26601,+
7102,rpoE,STMMW_26791,+
7103,rpoE,STMMW_26991,+
7107,rpoE,STMMW_30021,+
7108,rpoE,STMMW_30031,+
7109,rpoE,STMMW_30681,+
7111,rpoE,STMMW_31641,+
7112,rpoE,STMMW_31651,+
7113,rpoE,STMMW_31661,+
7114,rpoE,STMMW_31721,+
7115,rpoE,STMMW_32271,+
7116,rpoE,STMMW_32281,+
7117,rpoE,STMMW_32671,+
7118,rpoE,STMMW_32981,+
7119,rpoE,STMMW_33071,+
7120,rpoE,STMMW_33171,+
7121,rpoE,STMMW_33181,+
7122,rpoE,STMMW_33191,+
7123,rpoE,STMMW_33201,+
7124,rpoE,STMMW_33211,+
7125,rpoE,STMMW_33221,+
7128,rpoE,STMMW_40991,+
7129,rpoE,STMMW_34381,+
7130,rpoE,STMMW_34451,+
7131,rpoE,STMMW_35031,+
7132,rpoE,STMMW_35571,+
7133,rpoE,STMMW_36021,+
7134,rpoE,STMMW_36251,+
7136,rpoE,STMMW_36561,+
7137,rpoE,STMMW_36571,+
7138,rpoE,STMMW_36591,+
7139,rpoE,STMMW_36601,+
7140,rpoE,STMMW_36611,+
7141,rpoE,STMMW_36621,+
7142,rpoE,STMMW_36631,+
7143,rpoE,STMMW_36641,+
7144,rpoE,STMMW_36651,+
7145,rpoE,STMMW_36991,+
7146,rpoE,STMMW_37001,+
7147,rpoE,STMMW_37011,+
7149,rpoE,STMMW_37381,+
7150,rpoE,STMMW_37391,+
7151,rpoE,STMMW_38001,+
7152,rpoE,STMMW_38341,+
7153,rpoE,STMMW_38351,+
7156,rpoE,STMMW_41851,+
7157,rpoE,STMMW_42951,+
7158,rpoE,STMMW_42961,+
7159,rpoE,STMMW_43491,+
7162,rpoH,STMMW_00111,+
7163,rpoH,STMMW_00121,+
7164,rpoH,STMMW_00471,+
7165,rpoH,STMMW_00481,+
7166,rpoH,STMMW_00491,+
7167,rpoH,STMMW_00501,+
7168,rpoH,STMMW_01011,+
7169,rpoH,STMMW_01241,+
7170,rpoH,STMMW_01771,+
7171,rpoH,STMMW_02571,+
7174,rpoH,STMMW_22111,+
7175,rpoH,STMMW_04871,+
7176,rpoH,STMMW_04881,+
7177,rpoH,STMMW_04891,+
7178,rpoH,STMMW_04901,+
7179,rpoH,STMMW_05191,+
7180,rpoH,STMMW_05201,+
7181,rpoH,STMMW_05211,+
7182,rpoH,STMMW_05231,+
7183,rpoH,STMMW_05571,+
7184,rpoH,STMMW_05741,+
7185,rpoH,STMMW_07001,+
7186,rpoH,STMMW_07011,+
7187,rpoH,STMMW_07311,+
7188,rpoH,STMMW_07321,+
7189,rpoH,STMMW_07331,+
7190,rpoH,STMMW_07341,+
7191,rpoH,STMMW_07441,+
7192,rpoH,STMMW_07531,+
7195,rpoH,STMMW_10921,+
7197,rpoH,STMMW_11651,+
7198,rpoH,STMMW_11661,+
7199,rpoH,STMMW_11691,+
7200,rpoH,STMMW_12401,+
7201,rpoH,STMMW_12411,+
7202,rpoH,STMMW_17101,+
7203,rpoH,STMMW_17041,+
7204,rpoH,STMMW_17031,+
7205,rpoH,STMMW_17021,+
7206,rpoH,STMMW_17011,+
7207,rpoH,STMMW_16801,+
7208,rpoH,STMMW_16791,+
7209,rpoH,STMMW_16781,+
7210,rpoH,STMMW_16751,+
7212,rpoH,STMMW_16421,+
7214,rpoH,STMMW_14891,+
7215,rpoH,STMMW_14881,+
7217,rpoH,STMMW_12971,+
7218,rpoH,STMMW_12951,+
7219,rpoH,STMMW_18181,+
7220,rpoH,STMMW_18331,+
7221,rpoH,STMMW_18421,+
7222,rpoH,STMMW_21871,+
7223,rpoH,STMMW_21941,+
7224,rpoH,STMMW_21951,+
7225,rpoH,STMMW_21961,+
7226,rpoH,STMMW_21971,+
7227,rpoH,STMMW_22771,+
7228,rpoH,STMMW_23531,+
7229,rpoH,STMMW_23541,+
7230,rpoH,STMMW_23591,+
7231,rpoH,STMMW_24501,+
7232,rpoH,STMMW_24511,+
7233,rpoH,STMMW_24521,+
7234,rpoH,STMMW_25841,+
7235,rpoH,STMMW_25851,+
7236,rpoH,STMMW_26761,+
7237,rpoH,STMMW_26801,+
7238,rpoH,STMMW_26951,+
7242,rpoH,STMMW_27921,+
7243,rpoH,STMMW_29001,+
7244,rpoH,STMMW_29011,+
7245,rpoH,STMMW_29021,+
7247,rpoH,STMMW_30021,+
7248,rpoH,STMMW_30031,+
7249,rpoH,STMMW_30041,+
7250,rpoH,STMMW_30641,+
7251,rpoH,STMMW_30651,+
7252,rpoH,STMMW_31721,+
7253,rpoH,STMMW_32951,+
7254,rpoH,STMMW_32961,+
7255,rpoH,STMMW_33921,+
7256,rpoH,STMMW_34051,+
7257,rpoH,STMMW_34061,+
7258,rpoH,STMMW_34861,+
7259,rpoH,STMMW_34871,+
7260,rpoH,STMMW_34881,+
7261,rpoH,STMMW_35011,+
7262,rpoH,STMMW_35821,+
7263,rpoH,STMMW_35831,+
7266,rpoH,STMMW_36991,+
7267,rpoH,STMMW_37001,+
7268,rpoH,STMMW_37011,+
7270,rpoH,STMMW_37151,+
7271,rpoH,STMMW_37981,+
7272,rpoH,STMMW_37991,+
7273,rpoH,STMMW_40561,+
7274,rpoH,STMMW_40571,+
7275,rpoH,STMMW_40611,+
7276,rpoH,STMMW_40931,+
7278,rpoH,STMMW_41311,+
7279,rpoH,STMMW_42451,+
7280,rpoH,STMMW_42761,+
7281,rpoH,STMMW_42781,+
7282,rpoH,STMMW_42791,+
7283,rpoH,STMMW_43041,+
7284,rpoH,STMMW_43051,+
7285,rpoH,STMMW_43061,+
7286,rpoH,STMMW_43071,+
7287,rpoH,STMMW_43081,+
7288,rpoH,STMMW_43091,+
